仓库名称,仓库概述,仓库地址
go-atomci/atomci,为中国企业而来，以应用为中心的云原生cicd平台-流水线模板/并行构建/多环境管理/权限控制-致力于让中小企业快速落地Kubernetes,https://gitee.com/goatom/atomci.git
xxXyh1908/vite-plugin-electron,Vitepluginforelectron-builder,https://gitee.com/xxXyh1908/vite-plugin-electron.git
Thoughtworks/EmoPy,AdeepneuralnettoolkitforemotionanalysisviaFacialExpressionRecognition(FER),https://gitee.com/thoughtworks/EmoPy.git
takeoff/iot-modbus,物联网通讯协议，基于netty框架，支持COM（串口）和TCP协议，同时支持设备组多台设备高并发通讯。设计上采用工厂设计模式，代码采用继承和重写的方式实现高度封装，可作为SDK提供封装的接口，让具体的业务开发人员无需关心通讯协议的底层实现，直接调用接口即可使用。实现了心跳、背光灯、扫码、刷卡、指静脉、温湿度和门锁（支持多锁）等指令控制。代码注释丰富，包括上传下发指令调用例子，非常容易上手。,https://gitee.com/takeoff/iot-modbus.git
Ahoo-Wang/CosId,通用、灵活、高性能的分布式ID生成器,https://gitee.com/AhooWang/CosId.git
慧睿思通OpenHarmony开源项目/OpenHarmony龙芯1C300B,OpenHarmony龙芯1C300B开源代码,https://gitee.com/openharmony_hrst/Loongson-1c300b-OpenHarmony.git
openFyde/project-fydeos,openFyde的愿景是要打造一个更加自由，同时对开发者更友好的ChromiumOS开源项目，其目标是推动ChromiumOS在国内的广泛使用，让社区能够更轻松地获得一款高度可定制且用户友好型的Linux操作系统。,https://gitee.com/openFyde/project-fydeos.git
huangshuwei/vue-easytable,基于Vue2.x的数据表格组件。你可以通过它将数据丰富多彩的展示出来，也可以把它当做微软excel或者googlesheets录入大量数据,https://gitee.com/huangshuwei/vue-easytable.git
DevUI/ng-devui,DevUIDesign：一款面向企业中后台产品的开源前端解决方案,https://gitee.com/devui/ng-devui.git
屈超/rotate-captcha,Rotatecaptcha，旋转图片验证码,https://gitee.com/isszz/rotate-captcha.git
qlexcel/ThermalCam,基于MLX90640传感器制作的红外热成像仪。成本两百多，易于制作。资料完全开源。,https://gitee.com/qlexcel/thermal-cam.git
umicro/uView2.0,uViewUI，是全面兼容nvue的uni-app生态框架，全面的组件和便捷的工具会让您信手拈来，如鱼得水,https://gitee.com/umicro/uView2.0.git
antv-s2/antv-s2,⚡️PracticalanalyticalTablerenderingcorelib.,https://gitee.com/antv-s2/antv-s2.git
DevUI/vue-devui,一个基于DevUIDesign设计体系的Vue3组件库，使用最新的Vite+Vue3+TypeScript+JSX搭建，包含60多个简洁、易用、灵活的组件。Github源码链接：https://github.com/DevCloudFE/vue-devui,https://gitee.com/devui/vue-devui.git
ApiAdmin/tiktok,非官方抖音开放平台SDK,https://gitee.com/apiadmin/tiktok.git
chowa/e家宜业,「e家宜业」是一整套开源智慧物业解决方案，基于nodejs、typescript、koa、vue开发，包含web中台、业主小程序、员工小程序、公众号、物联网应用等，涵盖业主服务、物业运营、智能物联、数据统计等主要业务。,https://gitee.com/chowa/ejyy.git
calcitem/直棋,Sanmill是一个使用Flutter、Qt和C++创作的支持多种棋规变种的直棋游戏。直棋流传于中国各地，有许多规则变体，名称亦不相同。譬如三棋/成三棋/打三棋/连三/走城/龙棋/风车棋/九人毛利/九子棋等。,https://gitee.com/calcitem/Sanmill.git
Aestate Project/Aestate,Python版MybatisPlus，多样化ORM数据库操作,https://gitee.com/aecode/aestate.git
aipaw/dootask,DooTask是一款开源在线项目任务管理工具，提供各类文档协作工具、在线思维导图、在线流程图、项目管理、任务分发、即时IM，文件管理等工具；同时消息功能使用非对称加密技术让你的沟通更安全。,https://gitee.com/aipaw/dootask.git
dgiot开源社区/iotStudio,"iotStudio是国内首款轻量级开源工业物联网持续集成平台管理端,全低代码框架,支持动态菜单、amis动态表单、konva大屏和threejs的3d大屏",https://gitee.com/dgiiot/iotStudio.git
云智慧/FlyFish,飞鱼（FlyFish）是一个数据可视化编码平台。通过简易的方式快速创建数据模型，通过拖拉拽的形式，快速生成一套数据可视化解决方案。,https://gitee.com/CloudWise/fly-fish.git
小象智慧/小象分析云-用户行为分析画像（兼容神策SDK）,商用产品开源，包括用户埋点数据采集、用户标签分群和画像、智慧运营、营销等。项目采用Nginx+Flume+kafka实现日志收集，Flink进行实时流处理，ClickHouse作为实时数仓，HDFS作为数据备份。项目帮用户快速搭建CDP客户数据平台，实现对移动端数据分析、用户行为分析、用户标签画像和在线营销。完美兼容神策埋点SDK、友盟埋点SDK和其他终端埋点包。快速对接、快速应用。,https://gitee.com/xiaoxiangopen/analysis.git
Thoughtworks/gauge,Lightweightcross-platformtestautomation,https://gitee.com/thoughtworks/gauge.git
OrchardCore/OrchardCore,官方仓库镜像，自动更新；OC是一个功能强大且极其灵活的.net8.0CMS与开发框架欢迎入群讨论：877196442-2024年5月6日修复自动同步问题,https://gitee.com/OrchardCore/OrchardCore.git
OpenDILab开源决策智能平台/GoBigger,OpenDILabMulti-AgentEnvironment,https://gitee.com/opendilab/GoBigger.git
智鲸开源/itriton-captcha,@itriton/captcha用于生成滑动验证码拼图图片和背景图片,https://gitee.com/ibaleine-open-source/itriton-captcha.git
gorm/gen,GORMGen代码生成,https://gitee.com/gorm/gen.git
MindSpore/mindscience,MindScienceisscientificcomputingkitsforvariousindustriesbasedontheconvergedMindSporeframework.,https://gitee.com/mindspore/mindscience.git
秋雨/Vue3 AntV X6 2.0流程设计器,vue3+AntVX62.0版本完成的流程设计器。内控业务属性的系统流程审批使用，一些职能带、边条件前端表达式定义，节点属性审批策略、岗位、角色、审批人、处理功能等,https://gitee.com/gfqy/zsflow-editor.git
dotNET China/TimeCrontab,.NET全能Cron表达式解析库，支持Cron所有特性。,https://gitee.com/dotnetchina/TimeCrontab.git
MagicalProgrammer/js-screen-shot,Web端自定义截屏插件(原生JS版),https://gitee.com/likai119/js-screen-shot.git
yizhangss/libtin,AC++libraryofthetriangularirregularnetwork(TIN),https://gitee.com/yizhangss/libtin.git
儒猿中间件/自研分布式小文件存储系统,小文件存储:几KB~几百MB之间的文件存储,https://gitee.com/suzhou-mopdila-information/ruyuan-dfs.git
wida/webssh,基于vue、xterm、golang实现的webssh客户端程序，支持录像，和录像回看,https://gitee.com/wida/webssh.git
openDACS/Device Model ,器件模型与参数提取工具，由中国科学院微电子研究所开源的针对后摩尔时代新型器件模型与参数提取工具。,https://gitee.com/opendacs/cmodel.git
陶海理/HidRemote,蓝牙遥控器-支持键盘、鼠标、影音遥控器,https://gitee.com/taohaili/HidRemote.git
rcore-os/rCore,Goingtobethenextgenerationteachingoperatingsystem.,https://gitee.com/rcore-os/rCore.git
minjie.zhou/AgileConfig,基于.NETCore开发的轻量级分布式配置中心/.NETCorelightweightconfigurationserver,https://gitee.com/kklldog/AgileConfig.git
简单的机械键盘/titbit,titbit是node.js环境的Web后端框架，支持HTTP/HTTPS/HTTP2，并且支持配置切换。提供中间件和分组机制。并提供很多扩展用于快速构建服务。,https://gitee.com/daoio/titbit.git
kl222/RabbitRemoteControl,支持多操作系统，跨平台，跨协议，跨互联网的远程控制、远程桌面软件。此库仅为GITHUB库的镜像。,https://gitee.com/kl222/RabbitRemoteControl.git
灰大柱/6轴桌面机械臂,使用42和57闭环步进电机制作的6轴机械臂，用同步带代替减速器的低成本解决方法，臂长450mm和750mm，最大负载2.5kg，精度0.5mm，制作成本5000元以内。可以触控屏示教，自写逆向运动算法，已支持关节运动指令和直线运动指令,https://gitee.com/qzr123/tiny-6arm.git
NocoBase/NocoBase,NocoBase是一个极易扩展的开源无代码和低代码开发平台。,https://gitee.com/nocobase/nocobase.git
dotNET China/Jaina,.NET事件总线，简化项目、类库、线程、服务等之间的通信，代码更少，质量更好。‎,https://gitee.com/dotnetchina/Jaina.git
breederbai/grapilot,使用C语言编写、基于面向对象编程思想实现的多旋翼开源自驾仪。,https://gitee.com/breederbai/grapilot.git
OpenDILab开源决策智能平台/DI-treetensor,OpenDILab多模态可变长树形结构张量库,https://gitee.com/opendilab/DI-treetensor.git
孤傲/AS-Editor,基于vue可视化拖拽编辑，页面生成工具。提升前端开发效率，可集成至移动端项目作为通过定义JSON直接生成UI界面。,https://gitee.com/was666/as-editor.git
gooderp-study/GoodERP,"GoodERP普及版，基于Odoo13社区版运行环境，Python3.6+,postgreSQL10+",https://gitee.com/gooderp-study/GoodERP.git
OpenDILab开源决策智能平台/treevalue,OpenDILab树形结构数据容器,https://gitee.com/opendilab/treevalue.git
matrixorigin/matrixone,MatrixOne是一个分布式的云原生融合数据库，专为异构混合工作负载而设计,https://gitee.com/matrixorigin/matrixone.git
FabEdge/fabedge,FabEdge是一款基于kubernetes构建，专注于边缘计算场景的容器网络方案，支持KubeEdge/SuperEdge/Openyurt等主流边缘计算框架。,https://gitee.com/fabedge/fabedge.git
OpenDILab开源决策智能平台/DI-orchestrator,OpenDILab强化学习容器化调度和协调框架,https://gitee.com/opendilab/DI-orchestrator.git
rcore-os/zCore,ReimplementZirconmicrokernelinsafeRustasauserspaceprogram!,https://gitee.com/rcore-os/zCore.git
OpenDILab开源决策智能平台/DI-engine,OpenDILab决策智能引擎https://github.com/opendilab/DI-engine,https://gitee.com/opendilab/DI-engine.git
Carina/carina,一款高性能、免运维的云原生本地存储开源方案。,https://gitee.com/bocloud-open-source/carina.git
gyy/vue-amap,vuemap/vue-amap是一套基于Vue和高德地图2.0的地图组件，vue2对应0.0.x版本，vue3对应2.0.x版本,https://gitee.com/guyangyang/vue-amap.git
AvenirTech 未来科技/AvenirMQ,用Node.js实现一个消息中间件,https://gitee.com/onlyyyy/AvenirMQ.git
CIVC2021-ZDJS-NEU/CIVCAutonomousDriving,Github同步开源，见下方链接；CIVC”ADChauffeur杯”仿真算法挑战赛自动驾驶组决赛第二名云逸行-东北大学队开源项目---20210916,https://gitee.com/icvrc2021-neu/civcautonomous-driving.git
编程语言算法集/Python,Python算法集,https://gitee.com/TheAlgorithms/Python.git
Talkweb_OpenHarmony/Niobe,拓维信息-OpenHarmony开发板（TalkwebNiobe）,https://gitee.com/talkweb_oh/niobe.git
AvenirTech 未来科技/Honinbo,开源的围棋AI软件，前端Electron+Vue，后端Python+torch，利用卷积神经网络和强化学习，提供一个强大的围棋引擎,https://gitee.com/onlyyyy/honinbo.git
unionj-cloud/go-doudou,go-doudou（doudou发音/dəudəu/）是基于OpenAPI3.0(forREST)和Protobufv3(forgrpc)做接口定义的go语言轻量级微服务框架。,https://gitee.com/unionj-cloud/go-doudou.git
Chick/layui-tinymce,layui的富文本编辑器插件(tinymce)封装,https://gitee.com/chick1993/layui-tinymce.git
柠檬夕桐/lemon-guide,收纳操作系统、JAVA、算法、数据库、中间件、解决方案、架构、DevOps和大数据等技术栈总结！,https://gitee.com/yu120/lemon-guide.git
3lang/react-vant,ReactmobileUIComponentsbaseonVant,https://gitee.com/lang3/react-vant.git
midoks/imail,Smallmailserver,https://gitee.com/midoks/imail.git
狮偶/狮偶,狮偶编程语言主工程包含编辑器、编译和链接js运行时,https://gitee.com/openblock/openblock.git
baidwwy/GGELUA,"GGELUA是一个简单的2D游戏引擎，用纯lua编写游戏，类似love2d,EM，但比love2d更简单，比EM更完善",https://gitee.com/GGELUA/GGELUA.git
Apache StreamPark/StreamPark,"流处理极速开发框架,简单易用的流处理计算平台",https://gitee.com/apache-streampark/streampark.git
shirne/zxing-dart,zxing-dartisaDartportofzxing.,https://gitee.com/shirne/zxing-dart.git
shiyin1211/openGW,开源物联网边缘网关框架,https://gitee.com/my_iot/goAdapter.git
子安/FireShotGo,使用go语言的Fyne库实现的截图功能,https://gitee.com/andrewgithub/FireShotGo.git
gfdgd xi/uengine 运行器,虽然通过Deepin/UOS应用商店已经能够安装部分安卓应用，但对于安卓应用爱好者来说，不能自由地安装任意APK软件包实在是不尽如人意。本软件可以实现在Deepin/UOS上安装任意APK软件包，并能将其启动图标发送到系统桌面或启动器中，方便用户快速启动它。,https://gitee.com/gfdgd-xi/uengine-runner.git
bernard/rtthread-esp-idf,RT-Thread针对ESP32的移植（使用EspressifSystems的IDF框架）,https://gitee.com/Bernard_Xiong/rtthread-esp-idf.git
李昂/pikapython,PikaPython是一个完全重写的超轻量级python引擎，零依赖，零配置，可以在少于4KB的RAM下运行(如stm32g030c8和stm32f103c8)，极易部署和扩展,https://gitee.com/Lyon1998/pikapython.git
薛家明/sharding-core,highperformancelightweightsolutionforefcoreshardingtableandshardingdatabasesupportread-write-separation.一款ef-core下高性能、轻量级针对分表分库读写分离的解决方案，具有零依赖、零学习成本、零业务代码入侵,https://gitee.com/xuejm/sharding-core.git
